Pe_label,run_dir,Time_s,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,ElectrolyteConcentration_input_molL,FluidConductivity_input_S_m,cH_molL,pH,C_molL,zeta,omega0_rad_s,theta_deg,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,RE_abs_norm,TTM_abs_norm,L_abs_norm,sigma_abs_norm,Amax_waveform_schakel2011,Amax_waveform_schakel2011_RE,Amax_waveform_schakel2011_TE,Amax_waveform_schakel2011_RE_fixed_receiver_z_m,Amax_waveform_schakel2011_TE_fixed_receiver_z_m,Amax_waveform_schakel2011_RE_fixed_receiver_distance_m,Amax_waveform_schakel2011_TE_fixed_receiver_distance_m,Amax_waveform_spectral,Amax_waveform_spectral_RE,Amax_waveform_spectral_TE,Amax_waveform_schakel2011_norm,Amax_waveform_schakel2011_RE_norm,Amax_waveform_schakel2011_TE_norm,Amax_waveform_spectral_norm,Amax_waveform_spectral_RE_norm,Amax_waveform_spectral_TE_norm
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5315.797517111319,88.59662528518865,0.9388,0.9388,True,537475.6846380623,5.304472763527558e-10,1.0262942305370084,1.0753588784339752e-06,,,0.0010753588784339,2.9684465748987616,0.0020753588784339,-0.0110543663210772,3141592.653589793,45.0,1724.4832073289742,6.811072586958934e-05,1.1766970223299976e-10,0.0239970920618428,36100372.20624628,25569399.55495607,44238343.854969375,-6.623497301852365e-10,-6.320524657341778e-09,6.355134861601432e-09,8.576865467478243e+26,0.0298996240673057,0.0152190314886774,0.0934547941502621,4.234657990828616,3.651940362135277e-05,3.651940362135277e-05,2.61645334319554e-05,-0.0009999999999999,0.001,0.0009999999999999,0.001,3.651940362135277e-05,3.651940362135277e-05,2.61645334319554e-05,0.0279281607220443,0.0279281607220443,0.0225175712827255,0.0279281607220443,0.0279281607220443,0.0225175712827255
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5362.6685623753,89.37780937292167,0.94235,0.94235,True,628634.5873855269,6.204141214766624e-10,1.026275058727916,1.3659712747170273e-06,,,0.001365971274717,2.864558433423928,0.002365971274717,-0.0096224944377578,3141592.653589793,45.0,1480.0172798483363,7.352103301053222e-05,9.530176005640343e-11,0.027461351167707,25694685.58283387,18857505.079175614,31871968.32660049,-4.5688965122157444e-10,-3.9544801562889965e-09,3.980786537843598e-09,8.97532247712077e+26,0.0215414906664364,0.0095330338361817,0.0756898861747192,4.845980082152956,2.6040523206136275e-05,2.6040523206136275e-05,1.4805040283287676e-05,-0.0009999999999999,0.001,0.0009999999999999,0.001,2.6040523206136275e-05,2.6040523206136275e-05,1.4805040283287676e-05,0.0199144521889692,0.0199144521889692,0.0127414291865566,0.0199144521889692,0.0199144521889692,0.0127414291865566
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5422.7293896406445,90.3788231606774,0.94715,0.94715,True,755264.2285635684,7.453878648259112e-10,1.0273612278569149,1.8779814140940403e-06,,,0.001877981414094,2.726308710151027,0.002877981414094,-0.0077748152209865,3141592.653589793,45.0,1236.8392933565135,8.042449758205595e-05,7.072817135571214e-11,0.0335388058477159,15720745.705391392,12084038.014559876,19828409.42362524,-2.2539303343241711e-10,-2.010477115638762e-09,2.023071983896525e-09,9.552725187662806e+26,0.0134015411960866,0.0048447746424414,0.0561732253013116,5.918440943588774,1.682939108852789e-05,1.682939108852789e-05,7.748232388857458e-06,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.682939108852789e-05,1.682939108852789e-05,7.748232388857458e-06,0.0128702523197758,0.0128702523197758,0.0066682394924013,0.0128702523197758,0.0128702523197758,0.0066682394924013
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5471.111412486937,91.18519020811564,0.95065,0.95,False,899603.0499109443,8.878392107081738e-10,1.0283057935782811,2.4614349351910454e-06,,,0.002461434935191,2.608811639745365,0.003461434935191,-0.0062730241433833,3141592.653589793,45.0,1040.5596981095478,8.768221108128261e-05,5.248497584252328e-11,0.0404223697351137,9734168.04428926,7767057.112329188,12453160.390063465,-1.9407086287435408e-10,-1.001508546554626e-09,1.0201386516737596e-09,1.030537619181439e+27,0.0084167891848178,0.0024429886384389,0.0416842442894269,7.133152240525387,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5533.994086592113,92.2332347765352,0.9549,0.95,False,1124706.055395042,1.1099986117204576e-09,1.028427169922094,3.22418361370538e-06,,,0.0032241836137053,2.4915802335703017,0.0042241836137053,-0.0048525291081716,3141592.653589793,45.0,832.1998400167773,9.804629329236048e-05,3.63264487272872e-11,0.0493239085906687,5560939.265625072,4592190.09153293,7211952.256687778,-1.5699421309784416e-11,-4.0677903088133156e-10,4.0708187357608714e-10,1.250194451813753e+27,0.0048743836788568,0.0009748639466107,0.028850933788346,8.703966427019472,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5601.30060031218,93.355010005203,0.95925,0.95,False,1354558.8015980336,1.3368456425171766e-09,1.02904881353322,4.125962049225192e-06,,,0.0041259620492251,2.3844747710036533,0.0051259620492251,-0.0036337183771036,3141592.653589793,45.0,690.5678638452213,0.0001076320993916,2.477814573285775e-11,0.0598174588821151,3145034.0131169683,2671378.3902523643,4126439.318294883,-3.9505876395328335e-11,-1.5474107036832808e-10,1.5970445556871239e-10,1.5304661306804557e+27,0.0027889602910554,0.0003824540613399,0.0196791227048759,10.555715650605308,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5671.686045697008,94.5281007616168,0.9632,0.95,False,1752398.6531506984,1.7294830616830426e-09,1.0306017522626054,5.696898653162629e-06,,,0.0056968986531626,2.244361506497986,0.0066968986531626,-0.0021676408443864,3141592.653589793,45.0,532.9867538891767,0.0001225143007379,1.297464414162079e-11,0.0780318228263773,1269873.5136258402,1113780.9324302864,1689108.2576477197,4.96939072349045e-11,-3.720444023068848e-11,6.207781237406941e-11,1.2624520230877235e+27,0.0011416273194633,0.0001486615472124,0.0103046296065838,13.769921839657489,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5752.7449616794565,95.8790826946576,0.968,0.95,False,2199947.090908903,2.171179042785215e-09,1.0325040389704248,7.866006746235932e-06,,,0.0078660067462359,2.104245685455921,0.0088660067462359,-0.0008612111060678,3141592.653589793,45.0,423.7758540015397,0.000137396885922,4.590845222294665e-12,0.1031158573447225,341593.9285915206,307621.01951743755,459692.40117663087,1.2079299573734426e-12,-3.562481164781602e-12,3.761697333830021e-12,4.3748674824563457e+27,0.0003106949488624,9.008367473102954e-06,0.0036461084466392,18.196387635662536,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5818.042003087699,96.96736671812832,0.9723,0.95,False,2438428.1573867924,2.4065415639010927e-09,1.031235934291315,9.465941360247286e-06,,,0.0094659413602472,2.0238361902335336,0.0104659413602472,-0.0001883323256078,3141592.653589793,45.0,382.800239169749,0.0001445635795455,9.55652850526157e-13,0.1218735677720074,60179.91737289037,54904.244937581,81462.25240670552,-1.712645724884786e-11,4.3492113468272126e-13,1.713197870329073e-11,1.4453198528911082e+26,5.505836137586022e-05,4.102700084684444e-05,0.0007589918112326,21.50647571407827,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5887.1200535735625,98.11866755955936,0.97605,0.95,False,2726542.588855544,2.690888409383857e-09,1.0290457797237835,1.1768046137402614e-05,,,0.0117680461374026,1.9292956375969703,0.0127680461374026,0.0005281175937173,3141592.653589793,45.0,343.0782778396194,0.0001527032860469,2.5432763525449637e-12,0.1489975436418602,-130914.26882765711,-121039.96470392813,178295.31356210192,4.831180955554088e-12,-1.5445088290806318e-12,5.072062395950638e-12,8.746817642323192e+26,0.0001205054797246,1.214637910879169e-05,0.0020199028593076,26.29292070767613,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,5970.9161579028205,99.51526929838036,0.9791,0.95,False,3397339.9382142634,3.352913943044217e-09,1.0237492638337526,1.7417485444544462e-05,,,0.0174174854445444,1.7590145437247358,0.0184174854445444,0.0016083003833488,3141592.653589793,45.0,276.7627237114132,0.0001700165485664,6.996399949380637e-12,0.2160360327987624,-247569.64019443383,-233383.09067159577,340232.8522606653,2.5864065161735112e-14,-3.95117119775105e-12,3.951255848942733e-12,1.4682271524220945e+27,0.000229955136008,9.462314883075044e-06,0.0055566310159226,38.12289881793023,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,6095.895724281622,101.59826207136037,0.98335,0.95,False,3550926.777340641,3.5044923731513912e-09,1.022426659246313,2.063056519539133e-05,,,0.0206305651953913,1.6854888739232472,0.0216305651953913,0.0019891761470543,3141592.653589793,45.0,265.13454774511416,0.0001737048053617,8.482349258134375e-12,0.2540535029887167,-255054.56297198,-241990.84656609097,351585.5513450476,-2.40762143564108e-12,-4.968847973847364e-12,5.5214211182054815e-12,9.229204407834942e+26,0.0002376281500767,1.3222486019603176e-05,0.0067367911092347,44.83166934379599,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,6229.6676895948885,103.82779482658148,0.98675,0.95,False,3776091.450941721,3.726712635865192e-09,1.0196785515677425,3.534691044155816e-05,,,0.0353469104415581,1.451648540475889,0.0363469104415581,0.0028501458155651,3141592.653589793,45.0,249.99678013040352,0.0001788865901866,1.1840534204695258e-11,0.4280492369787256,-211002.4591871678,-203224.25785840937,292954.1547156034,-2.0143498951712552e-13,-5.762781856768509e-12,5.76630130878556e-12,4.373236593734373e+26,0.000198000610594,1.3808915641090773e-05,0.0094039048772115,75.53590731613211,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,6408.646334087215,106.81077223478692,0.99075,0.95,False,4092911.555836488,4.039389779294281e-09,1.0131613422871033,4.927636913857513e-05,,,0.0492763691385751,1.3073613000557749,0.0502763691385751,0.0031121506785069,3141592.653589793,45.0,232.1289101200052,0.0001856437691315,1.2542309107462988e-11,0.595901922198306,-159702.7030509667,-154894.01409859915,222479.45740081777,-4.6356789032162055e-12,-4.306563573205819e-12,6.327401417942999e-12,2.1373786507397416e+26,0.000150368471315,1.5152616509055604e-05,0.0099612635501187,105.15610933541583,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,6612.189369751685,110.20315616252807,0.9936,0.95,False,4407302.113709196,4.349669146158855e-09,1.0089401060174288,5.359317025034617e-05,,,0.0535931702503461,1.2708905519411144,0.0545931702503461,0.0031456030355381,3141592.653589793,45.0,216.47213249205151,0.000192240105339,1.2294201417364204e-11,0.6497741166212667,-143045.67843569073,-139003.7248608707,199459.52382456863,-5.354915871819211e-12,-3.669642997822871e-12,6.491641065688377e-12,1.690023247530365e+26,0.0001348098563217,1.5545931273440685e-05,0.0097642132247991,114.6626911332749,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,6937.0719393132285,115.61786565522048,0.9971,0.95,False,4460230.079955004,4.401904989268457e-09,1.007573915158035,5.679417197524883e-05,,,0.0567941719752488,1.2456962278250858,0.0577941719752488,0.0031609701284173,3141592.653589793,45.0,214.19337065076425,0.0001932600025423,1.230629359751864e-11,0.6888054961408853,-134921.75714135237,-131238.2690806093,188221.581709921,5.254297689296078e-13,-3.774507219899834e-12,3.810902936989264e-12,2.552701511486823e+26,0.0001272144037066,9.126203150898653e-06,0.009773816990133,121.55038163968554,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,7359.325568705573,122.65542614509287,0.99915,0.95,False,4654809.217468057,4.5939396737739925e-09,1.0037588594193083,7.452658738724327e-05,,,0.0745265873872432,1.1276887648937424,0.0755265873872432,0.0031486080055914,3141592.653589793,45.0,206.01978325118935,0.0001970563936849,1.207010536757824e-11,0.9035660767169696,-100563.59559376712,-98189.56203448754,140549.73088295548,1.0326607777408173e-12,-3.051393702512877e-12,3.221395941144074e-12,1.701052041298727e+26,9.499415552124704e-05,7.714474567958277e-06,0.0095862332537003,159.44820718903952,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,8296.314701935207,138.27191169892012,1.0,0.95,False,4666784.112225895,4.605757976425551e-09,1.0037059199489984,9.95306996234206e-05,,,0.0995306996234206,1.002042943167379,0.1005306996234206,0.0029824011263578,3141592.653589793,45.0,205.5019781478777,0.0001973044998401,1.1421300915492436e-11,1.202767369482196,-71485.37068480972,-69990.135769704,100043.87700907164,-4.840984843154066e-12,-1.6258330003407385e-12,5.1067080586855905e-12,5.7466654945149766e+25,6.761723093915056e-05,1.2229347203661747e-05,0.0090709443954571,212.2469022146408,,,,,,,,,,,,,,,,
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,11896.314701935207,198.2719116989201,1.0,0.95,False,4667231.381371309,4.606199396766531e-09,1.0037057458225285,9.996816539501646e-05,,,0.0999681653950164,1.0001382779440655,0.1009681653950164,0.0029786657335492,3141592.653589793,45.0,205.48232017292327,0.0001973139374262,1.1406482231011842e-11,1.2080014969288189,-71083.27173363142,-69598.99418559046,99482.92070502926,1.0662277994646249e-12,-2.0048623659786424e-12,2.2707520399349323e-12,1.2795823082653154e+26,6.723809417345157e-05,5.437909273579095e-06,0.0090591752052456,213.1705449443405,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,0.1,0.0016666666666666,0.545,0.545,True,18827.4342673194,1.8581233557635945e-11,1.2186342353923163,8.503275754274517e-18,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,24068.47563549736,1.8231428594914346e-05,1.2591082645384715e-09,0.0056668312090815,1478876233.5557947,45038664.09348308,1479561893.0749395,-7.906412369697315e-08,4.099937265674119e-07,4.1754759187499094e-07,1.4115644863227746e+27,1.0,1.0,1.0,1.0,0.0013076193749158,0.0013076193749158,0.0011619607379038,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0013076193749158,0.0013076193749158,0.0011619607379038,1.0,1.0,1.0,1.0,1.0,1.0
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,0.3,0.005,0.545,0.545,True,18827.4342673194,1.8581233557635945e-11,1.2186292371620635,4.1243041373450846e-14,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,24068.574352793315,1.8231391206759328e-05,1.259116011125418e-09,0.0056668544786369,1478882337.1017883,45041158.13481401,1479568069.7141895,-7.993587974670763e-08,4.0978282815977545e-07,4.1750654021883793e-07,1.411702054737378e+27,1.000004174640668,0.999901683887174,1.0000061524391228,1.0000041062728935,0.0013076257367893,0.0013076257367893,0.0011619616537981,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0013076257367893,0.0013076257367893,0.0011619616537981,1.0000048652333735,1.0000048652333735,1.000000788231674,1.0000048652333735,1.0000048652333735,1.000000788231674
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,0.7000000000000001,0.0116666666666666,0.5451,0.5451,True,18908.044799000927,1.8660789969577832e-11,1.2178652734762438,3.807460957416166e-12,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,23985.3969409919,1.8262975581231223e-05,1.25795755462158e-09,0.005671426984023,1476892260.4540486,45487614.49557723,1477592593.3969646,-8.089970254488046e-08,4.085157595366859e-07,4.1644914174684717e-07,1.4120842479314447e+27,0.998668998108702,0.997369281611202,0.9990860913637852,1.0008109955585216,0.0013059828728563,0.0013059828728563,0.0011595546116787,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0013059828728563,0.0013059828728563,0.0011595546116787,0.9987484874490492,0.9987484874490492,0.9979292534191128,0.9987484874490492,0.9987484874490492,0.9979292534191128
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,1.5,0.025,0.5455,0.5455,True,19096.404188539967,1.8846686239887688e-11,1.21672013495465,3.780156652328264e-11,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,23788.60961771168,1.8338358720276305e-05,1.2548853597927956e-09,0.0056808763733151,1471832975.2917736,46435669.96269667,1472565305.3773606,-7.988908156957285e-08,4.063422121769329e-07,4.1412106774574206e-07,1.4126333760441275e+27,0.9952711760620988,0.9917936920343324,0.9966461146633616,1.0024784864266103,0.0013016025037848,0.0013016025037848,0.0011536797118879,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0013016025037848,0.0013016025037848,0.0011536797118879,0.9953986066232864,0.9953986066232864,0.9928732307850582,0.9953986066232864,0.9953986066232864,0.9928732307850582
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,3.1,0.0516666666666666,0.5464,0.5464,True,19203.91360526628,1.8952789788224297e-11,1.2173612583309326,1.0408995929619471e-10,,,1.0408995929619473e-07,6.982591161292221,0.0010001040899592,-0.0647725589479279,3141592.653589793,45.0,23681.983185649595,1.837959592844838e-05,1.2491097589633481e-09,0.0056871321611473,1463547458.5637906,47070999.18914728,1464304217.8567932,-7.936840761059677e-08,4.027392958439781e-07,4.10485425494676e-07,1.415989087999729e+27,0.9896877073615103,0.9830865594300224,0.9920590580995126,1.003582416930518,0.0012938504779287,0.0012938504779287,0.00114537317532,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012938504779287,0.0012938504779287,0.00114537317532,0.989470256214234,0.989470256214234,0.9857245068248228,0.989470256214234,0.989470256214234,0.9857245068248228
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,6.300000000000001,0.105,0.54845,0.54845,True,19602.39435317365,1.9346059722935508e-11,1.2186190517212945,1.6193862917817526e-10,,,1.619386291781753e-07,6.790649541377451,0.0010001619386291,-0.0622767595650648,3141592.653589793,45.0,23263.58024771379,1.8544140835502064e-05,1.1935552389097266e-09,0.0057015835625595,1395206317.1161242,46917547.21657275,1395994958.2851503,-7.290725028976547e-08,3.679317170947836e-07,3.750856110131797e-07,1.474525143921306e+27,0.94351913550834,0.8983062489448534,0.9479369427753112,1.0061325901894256,0.0012325673515466,0.0012325673515466,0.0010879821063301,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012325673515466,0.0012325673515466,0.0010879821063301,0.9426040751544568,0.9426040751544568,0.936332933497272,0.9426040751544568,0.9426040751544568,0.936332933497272
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,12.7,0.2116666666666667,0.55355,0.55355,True,20981.700110455044,2.0707328712620655e-11,1.2182150975910837,2.7366022818683463e-10,,,2.736602281868346e-07,6.562788315246347,0.0010002736602281,-0.0593135370520981,3141592.653589793,45.0,21943.64657862621,1.9093721932366726e-05,1.11467855169506e-09,0.0057554989418388,1293507217.9216173,49754515.2815209,1294463763.3422658,-6.65658510599913e-08,3.201126480062959e-07,3.269604256495633e-07,1.5555127964990647e+27,0.8748966632629416,0.783049482290995,0.8852920619210196,1.0156467926228634,0.0011414546535352,0.0011414546535352,0.0009972563619393,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011414546535352,0.0011414546535352,0.0009972563619393,0.872925772921231,0.872925772921231,0.8582530626106399,0.872925772921231,0.872925772921231,0.8582530626106399
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,19.1,0.3183333333333333,0.5585,0.5585,True,22029.32737422856,2.1741256468953985e-11,1.2182460110740876,4.3459488222683196e-10,,,4.3459488222683193e-07,6.361915392221047,0.0010004345948822,-0.0567007846064476,3141592.653589793,45.0,21086.453388528746,1.947794895588099e-05,1.0538708370401098e-09,0.0058064827057966,1214171954.2222247,52132399.06589865,1215290632.5040865,-6.452571326829449e-08,2.848008884533743e-07,2.920190297508254e-07,1.6230964827743253e+27,0.8213854643000946,0.69936705523679,0.8369977917875141,1.0246436661976597,0.0010703236418051,0.0010703236418051,0.0009260646781562,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0010703236418051,0.0010703236418051,0.0009260646781562,0.8185284359785449,0.8185284359785449,0.7969844831649524,0.8185284359785449,0.8185284359785449,0.7969844831649524
