Porosity_used,k0_m2,Permeability_mD,Tortuosity,OutletHConc,C_molL,pH,eta_Pa_s,K_f_Pa,omega_rad_s,theta_deg,Lambda_m,debye_d_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,RE_energy_proxy,TTM_energy_proxy_abs,matrix_cond,scan,scan_value,RE_abs_norm_to_scan_start,TTM_abs_norm_to_scan_start,RE_energy_proxy_norm_to_scan_start,TTM_energy_proxy_abs_norm_to_scan_start,L_abs_norm_to_scan_start
0.24,3.9e-13,395.1674866729765,2.3,2.9400480643347076e-08,0.001,4.531645569620253,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,8.806044236964557e-10,0.0013208000110864135,167065260.6650734,3072728.235421811,167093515.67280427,3.070970862813396e-08,2.2018282648466123e-07,2.2231410950004798e-07,2.7920242979897684e+16,4.942356328279932e-14,1.9084947971693256e+26,pH,4.531645569620253,,,,,
0.24,3.9e-13,395.1674866729765,2.3,2.3285662984981966e-08,0.001,4.632911392405063,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,9.15828600644314e-10,0.0013210031425844083,173742371.07410574,3196282.0248393086,173771769.0686107,3.260268872431194e-08,2.3808533108747075e-07,2.4030722043060824e-07,3.0196627725234564e+16,5.774756019108494e-14,1.8358284617884896e+26,pH,4.632911392405063,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.844262708585533e-08,0.001,4.734177215189874,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,9.510527775921725e-10,0.0013212172571598808,180418751.91614184,3319917.6675558724,180449294.52978665,3.548222695131292e-08,2.567110967757113e-07,2.5915164602451036e-07,3.256194789629769e+16,6.715957563721312e-14,1.7674126052460733e+26,pH,4.734177215189874,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.4606863203649887e-08,0.001,4.8354430379746836,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,9.862769545400305e-10,0.0013214424992060252,187094362.7588796,3443642.8024504376,187126051.77233368,3.837104062355326e-08,2.760341677197402e-07,2.786883537345327e-07,3.5016159251902104e+16,7.766719850726403e-14,1.70398159303234e+26,pH,4.8354430379746836,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.1568875283162834e-08,0.001,4.936708860759493,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.0215011314878885e-09,0.0013216790206082554,193769164.26925457,3567461.895268604,193802001.55307877,4.1268452298859026e-08,2.960345958829063e-07,2.9889725176839424e-07,3.7559215805979544e+16,8.933956711469886e-14,1.645107114199866e+26,pH,4.936708860759493,,,,,
0.24,3.9e-13,395.1674866729765,2.3,9.162739011886731e-09,0.001,5.037974683544304,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.056725308435747e-09,0.0013219269808460452,200443116.39829403,3691379.5868027643,200477103.91641712,4.417359269849432e-08,3.1672994727932216e-07,3.1979550621522916e-07,4.019106919471391e+16,1.0226916579545468e-13,1.5902090663024373e+26,pH,5.037974683544304,,,,,
0.24,3.9e-13,395.1674866729765,2.3,7.2570396123242155e-09,0.001,5.139240506329114,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.0919494853836052e-09,0.0013221865470998558,207116178.19619146,3815400.6131801,207151318.00796148,4.708557905667583e-08,3.381346804771472e-07,3.413972962641692e-07,4.291166855243558e+16,1.1655211389648492e-13,1.5388238106966656e+26,pH,5.139240506329114,,,,,
0.24,3.9e-13,395.1674866729765,2.3,5.747694424835358e-09,0.001,5.240506329113924,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.1271736623314633e-09,0.001322457894363229,213788307.52881718,3939529.668562869,213824601.78858182,5.000377427166586e-08,3.602042213973973e-07,3.636584366598923e-07,4.572096033004558e+16,1.322474585539169e-13,1.4908028316561242e+26,pH,5.240506329113924,,,,,
0.24,3.9e-13,395.1674866729765,2.3,4.55226827550731e-09,0.001,5.341772151898734,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.1623978392793217e-09,0.0013227412055601176,220459461.58688563,4063771.735279319,220496912.54957736,5.2927172388308963e-08,3.829694203844498e-07,3.866094444353671e-07,4.861888844389596e+16,1.4946686252662318e-13,1.4456946485708257e+26,pH,5.341772151898734,,,,,
0.24,3.9e-13,395.1674866729765,2.3,3.605471154250499e-09,0.001,5.443037974683545,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.1976220162271802e-09,0.0013230366716675348,227129599.0687386,4188127.4457153757,227168209.00959602,5.68295100265474e-08,4.064468445076997e-07,4.1040057336719655e-07,5.16053951846275e+16,1.6842863062012369e-13,1.40272242474108e+26,pH,5.443037974683545,,,,,
0.24,3.9e-13,395.1674866729765,2.3,2.8555923019901117e-09,0.001,5.544303797468354,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.232846193175038e-09,0.001323344491843601,233798669.6242047,4312610.541394291,233838441.0821492,5.976042713245614e-08,4.3058702184778955e-07,4.3471426481633014e-07,5.468041652772977e+16,1.8897649203480242e-13,1.3627777468402395e+26,pH,5.544303797468354,,,,,
0.24,3.9e-13,395.1674866729765,2.3,2.2616759492228646e-09,0.001,5.6455696202531644,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.2680703701228964e-09,0.0013236648735610761,240466629.6339521,4437221.991132907,240507565.17521623,6.269391344533305e-08,4.5539783529955463e-07,4.5969306627206287e-07,5.784388890651088e+16,2.1131771517861118e-13,1.3251036077310746e+26,pH,5.6455696202531644,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.7912844546220022e-09,0.001,5.746835443037975,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.3032945470707547e-09,0.0013239980327464697,247133434.81738427,4561962.494954323,247175537.03075814,6.66026426666557e-08,4.809277306520826e-07,4.85517655827617e-07,6.109574610644369e+16,2.3572739412034433e-13,1.2890228352734438e+26,pH,5.746835443037975,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.4187266741165962e-09,0.001,5.848101265822785,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.3385187240186127e-09,0.0013243441939248142,253799033.7217667,4686841.97644386,253842305.39020604,7.051141459438606e-08,5.071234041714872e-07,5.120019596120496e-07,6.443591600581462e+16,2.621460066465789e-13,1.2549275096249736e+26,pH,5.848101265822785,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.1236548001387515e-09,0.001,5.949367088607595,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.3737429009664714e-09,0.0013247035903702076,260463376.57909584,4811866.104156817,260507820.60120234,7.441914904076289e-08,5.339925880331498e-07,5.391533119793409e-07,6.786432459438822e+16,2.9068629381829246e-13,1.222632012269023e+26,pH,5.949367088607595,,,,,
0.24,3.9e-13,395.1674866729765,2.3,8.899530352885224e-10,0.001,6.050632911392405,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.4089670779143296e-09,0.0013250764642622193,267126412.39038596,4937040.736828227,267172031.78438354,7.832466482038053e-08,5.615576911361997e-07,5.669936451085183e-07,7.138089456779565e+16,3.2148179359344444e-13,1.1919441839601487e+26,pH,6.050632911392405,,,,,
0.24,3.9e-13,395.1674866729765,2.3,7.048574036451902e-10,0.001,6.151898734177215,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.4441912548621878e-09,0.001325463066848269,273788088.48974335,5062371.701932537,273834886.3934544,8.222704492596688e-08,5.897836373809616e-07,5.954880568404161e-07,7.498554500611606e+16,3.546060258395746e-13,1.1628117185200555e+26,pH,6.151898734177215,,,,,
0.24,3.9e-13,395.1674866729765,2.3,5.582586268862701e-10,0.001,6.253164556962025,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.4794154318100457e-09,0.0013258636586120846,280448351.0704186,5187865.142281295,280496330.7475719,8.612508290623991e-08,6.186880079087983e-07,6.246538089500167e-07,7.867819156285125e+16,3.901923810357639e-13,1.1350805018537125e+26,pH,6.253164556962025,,,,,
0.24,3.9e-13,395.1674866729765,2.3,4.421499907374487e-10,0.001,6.3544303797468356,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.5146396087579041e-09,0.0013262785094483524,287107144.7073999,5313527.271704354,287156309.5495257,9.001768687465456e-08,6.482609891578583e-07,6.54481087590916e-07,8.2458746114103e+16,4.283454940141882e-13,1.1086637701880502e+26,pH,6.3544303797468356,,,,,
0.24,3.9e-13,395.1674866729765,2.3,3.5019004614317126e-10,0.001,6.455696202531645,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.5498637857057622e-09,0.0013267078988436778,293764412.5717361,5439364.53955766,293814766.1030864,9.390362730670675e-08,6.785143755362105e-07,6.849814953928687e-07,8.632711678021138e+16,4.691996490306506e-13,1.0834466141634385e+26,pH,6.455696202531645,,,,,
0.24,3.9e-13,395.1674866729765,2.3,2.7735626141984125e-10,0.001,6.556962025316456,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.5850879626536202e-09,0.0013271521160639756,300420095.99867797,5565383.414832455,300471641.8772477,9.778188120900333e-08,7.094165108555081e-07,7.161236500543569e-07,9.0283207572409e+16,5.12833082167175e-13,1.0593919843062798e+26,pH,6.556962025316456,,,,,
0.24,3.9e-13,395.1674866729765,2.3,2.196707090793235e-10,0.001,6.658227848101266,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.6203121396014786e-09,0.0013276114603484207,307074138.63041675,5691584.84907471,307126880.5456576,1.0262171967296126e-07,7.410145694339665e-07,7.480867659984653e-07,9.432692075370662e+16,5.596338094620426e-13,1.036166942070545e+26,pH,6.658227848101266,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.739828052930366e-10,0.001,6.7594936708860756,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.6555363165493367e-09,0.0013280862411100822,313726471.5006954,5817987.431694976,313780413.50286984,1.0648024479432698e-07,7.732645181180146e-07,7.805613733152218e-07,9.845814789803198e+16,6.09276057511745e-13,1.0141435194130427e+26,pH,6.7594936708860756,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.377972359833557e-10,0.001,6.860759493670886,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.6907604934971951e-09,0.0013285767781433806,320377038.1318837,5944586.261115814,320432184.19499356,1.1129717909980603e-07,8.061773716855949e-07,8.138237012360037e-07,1.0267678466797427e+17,6.623090166934681e-13,9.928809622615548e+25,pH,6.860759493670886,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.0913767146512738e-10,0.001,6.962025316455696,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.725984670445053e-09,0.0013290834018385037,327025769.60495335,6071394.597729367,327082123.96594435,1.1610048554876189e-07,8.397465234692597e-07,8.477343607660163e-07,1.0698271581807339e+17,7.186535464233664e-13,9.725076037069853e+25,pH,6.962025316455696,,,,,
0.24,3.9e-13,395.1674866729765,2.3,8.643882620598261e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.063291139240507,,,,,
0.24,3.9e-13,395.1674866729765,2.3,6.846096838574658e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.1645569620253164,,,,,
0.24,3.9e-13,395.1674866729765,2.3,5.422221006501592e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.265822784810126,,,,,
0.24,3.9e-13,395.1674866729765,2.3,4.2944879887892724e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.367088607594937,,,,,
0.24,3.9e-13,395.1674866729765,2.3,3.401304938279253e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.468354430379747,,,,,
0.24,3.9e-13,395.1674866729765,2.3,2.693889309590175e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.5696202531645564,,,,,
0.24,3.9e-13,395.1674866729765,2.3,2.1336045265014107e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.670886075949367,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.6898497868124585e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.772151898734177,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.3383887531737563e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.8734177215189876,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.0600258488068824e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,7.974683544303797,,,,,
0.24,3.9e-13,395.1674866729765,2.3,8.395578619995104e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.075949367088608,,,,,
0.24,3.9e-13,395.1674866729765,2.3,6.649435996665032e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.177215189873419,,,,,
0.24,3.9e-13,395.1674866729765,2.3,5.266462393484281e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.278481012658228,,,,,
0.24,3.9e-13,395.1674866729765,2.3,4.171124612056516e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.379746835443038,,,,,
0.24,3.9e-13,395.1674866729765,2.3,3.303599120128346e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.481012658227847,,,,,
0.24,3.9e-13,395.1674866729765,2.3,2.6165046987488238e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.582278481012658,,,,,
0.24,3.9e-13,395.1674866729765,2.3,2.0723146452190293e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.683544303797468,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.6413071953751266e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.784810126582279,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.2999422244132423e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.88607594936709,,,,,
0.24,3.9e-13,395.1674866729765,2.3,1.0295755673125128e-12,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,0.0013292776023578008,329518556.64828986,6119004.134441362,329575365.2613762,1.1776917027316048e-07,8.525092841467669e-07,8.606054014606587e-07,1.0861992138716954e+17,7.406416570232616e-13,9.65098788262552e+25,pH,8.987341772151899,,,,,
