time_us,z_m,r_m,model_unscaled_mv,model_scaled_mv,salinity_key,plot_position_cm
102.7292479108635,-0.013,-0.0049999999999999975,-0.03818108818170914,-0.0072544067545247375,1e-3,-0.4999999999999998
102.74373259052925,-0.013,-0.0049999999999999975,-0.03998147525411187,-0.007596480298281256,1e-3,-0.4999999999999998
102.75821727019499,-0.013,-0.0049999999999999975,-0.04186212171139531,-0.00795380312516511,1e-3,-0.4999999999999998
102.77270194986073,-0.013,-0.0049999999999999975,-0.04381927711755038,-0.008325662652334573,1e-3,-0.4999999999999998
102.78718662952646,-0.013,-0.0049999999999999975,-0.0458487041587255,-0.008711253790157846,1e-3,-0.4999999999999998
102.8016713091922,-0.013,-0.0049999999999999975,-0.047945704854618416,-0.0091096839223775,1e-3,-0.4999999999999998
102.81615598885794,-0.013,-0.0049999999999999975,-0.050105150503388415,-0.009519978595643798,1e-3,-0.4999999999999998
102.83064066852367,-0.013,-0.0049999999999999975,-0.052321515217538056,-0.009941087891332231,1e-3,-0.4999999999999998
102.84512534818941,-0.013,-0.0049999999999999975,-0.05458891288182623,-0.010371893447546984,1e-3,-0.4999999999999998
102.85961002785515,-0.013,-0.0049999999999999975,-0.056901137338667654,-0.010811216094346855,1e-3,-0.4999999999999998
102.8740947075209,-0.013,-0.0049999999999999975,-0.05925170558163246,-0.011257824060510168,1e-3,-0.4999999999999998
102.88857938718664,-0.013,-0.0049999999999999975,-0.061633903713868114,-0.011710441705634941,1e-3,-0.4999999999999998
102.90306406685237,-0.013,-0.0049999999999999975,-0.06404083540559675,-0.012167758727063384,1e-3,-0.4999999999999998
102.91754874651811,-0.013,-0.0049999999999999975,-0.06646547256352356,-0.012628439787069476,1e-3,-0.4999999999999998
102.93203342618384,-0.013,-0.0049999999999999975,-0.06890070790528292,-0.013091134502003755,1e-3,-0.4999999999999998
102.94651810584958,-0.013,-0.0049999999999999975,-0.07133940911365173,-0.01355448773159383,1e-3,-0.4999999999999998
102.96100278551533,-0.013,-0.0049999999999999975,-0.07377447422904321,-0.01401715010351821,1e-3,-0.4999999999999998
102.97548746518106,-0.013,-0.0049999999999999975,-0.07619888792409768,-0.01447778870557856,1e-3,-0.4999999999999998
102.9899721448468,-0.013,-0.0049999999999999975,-0.07860577829181037,-0.01493509787544397,1e-3,-0.4999999999999998
