Porosity_used,k0_m2,Permeability_mD,Tortuosity,OutletHConc,C_molL,pH,eta_Pa_s,K_f_Pa,omega_rad_s,theta_deg,Lambda_m,debye_d_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,RE_energy_proxy,TTM_energy_proxy_abs,matrix_cond,coefficient_combined_log_metric,case,Pe,Time_s,component,RE_abs_norm_to_first
0.5456,1.8846686239887688e-11,19096.404188539967,1.2167284910382365,5.908556012546752e-12,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.833674104060399e-05,9.659384446620077e-09,1.2552175178948796e-09,0.00568187991438118,1472008090.0523236,46567382.24826144,1472744491.848109,-8.049387412145462e-08,4.0641396148242573e-07,4.1430854668823717e-07,2.168976338268945e+18,1.716515718589192e-13,1.411948136795735e+27,9.168127407123906,Pe1,1.0,1.6,full_path,0.9953922838519028
0.5456,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8221401224867187e-05,9.659384446620077e-09,1.2611881505940783e-09,0.005673077160207175,1479997867.7932339,45856656.790968135,1480708114.938445,-7.982467622077557e-08,4.111977226888171e-07,4.188741410951755e-07,2.1924965216445635e+18,1.75455546078221e-13,1.4068069282995473e+27,9.170469456519205,Pe1,1.0,1.6,porosity,1.0007747035584453
0.545,1.8846686239887688e-11,19096.404188539967,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8361194450812344e-05,9.659384446620077e-09,1.2502089790338148e-09,0.00566673835798704,1468579428.7664895,44805091.755614124,1469262752.1458976,-8.076913092352926e-08,4.035583811715894e-07,4.1156168374130267e-07,2.1587330348433375e+18,1.6938301952397603e-13,1.4220746176971512e+27,9.167099468767114,Pe1,1.0,1.6,permeability,0.9930390604291398
0.545,1.8581233557635945e-11,18827.4342673194,1.2167284910382365,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.82171675330682e-05,9.659384446620077e-09,1.2620676821408966e-09,0.005675717386358309,1481207528.6925013,45991834.4454862,1481921385.1925507,-8.047660955978294e-08,4.11100714603783e-07,4.1890366700946743e-07,2.196090991891008e+18,1.7548028223397878e-13,1.406586345284202e+27,9.170825165260949,Pe1,1.0,1.6,tortuosity,1.0015947234979858
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,5.908556012546752e-12,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,9.659384446620077e-09,1.2591082645384715e-09,0.005666831209081565,1478876233.5557947,45038664.093483075,1479561893.0749397,-7.906412369697315e-08,4.099937265674119e-07,4.1754759187499094e-07,2.1891033954394993e+18,1.74345991480604e-13,1.4115644863227746e+27,9.170133137295696,Pe1,1.0,1.6,fluid_chemistry,1.0
0.54655,1.895559345446501e-11,19206.754419988876,1.2173810722145244,4.974040408497345e-11,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8378582390446086e-05,9.659384446620077e-09,1.2538677414510415e-09,0.005688692269213355,1468795237.9233289,47429359.67507208,1469560817.0829256,-7.959525778004704e-08,4.059002170902186e-07,4.13630742685984e-07,2.159608995105436e+18,1.7109039129495872e-13,1.4099247971086374e+27,9.167187563853325,Pe1,1.0,3.2,full_path,0.9932405152911655
0.54655,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8205558337841377e-05,9.659384446620077e-09,1.2644836430696712e-09,0.005682966607230929,1481766036.5137954,47151935.85540683,1482516068.0480719,-8.015423198692141e-08,4.1327635519118547e-07,4.209774894997642e-07,2.1978538920207153e+18,1.7722204666552408e-13,1.3993321781575115e+27,9.17099940910328,Pe1,1.0,3.2,porosity,1.0019966552173039
0.545,1.895559345446501e-11,19206.754419988876,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8414168910709503e-05,9.659384446620077e-09,1.2466120705204573e-09,0.005666700829443733,1464417099.09578,44710434.78638732,1465099472.084707,-7.785270097635746e-08,4.018831219124851e-07,4.093544756411483e-07,2.1465164631028872e+18,1.6757108672743947e-13,1.4256702024696153e+27,9.165867111864827,Pe1,1.0,3.2,permeability,0.9902252004070098
0.545,1.8581233557635945e-11,18827.4342673194,1.2173810722145244,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8222052183630368e-05,9.659384446620077e-09,1.26105298916412e-09,0.005672671370982103,1480408580.4978998,45664784.81148416,1481112702.5934541,-8.101552961864974e-08,4.104598520147392e-07,4.183787831085031e-07,2.1936948377836856e+18,1.750408061553519e-13,1.4084911840660904e+27,9.170588106632048,Pe1,1.0,3.2,tortuosity,1.0010481545420795
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,4.974040408497345e-11,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,9.659384446620077e-09,1.2591082645384715e-09,0.005666831209081565,1478876233.5557947,45038664.093483075,1479561893.0749397,-7.906412369697315e-08,4.099937265674119e-07,4.1754759187499094e-07,2.1891033954394993e+18,1.74345991480604e-13,1.4115644863227746e+27,9.170133137295696,Pe1,1.0,3.2,fluid_chemistry,1.0
0.5486,1.940351483137086e-11,19660.610739832424,1.218785975072828,1.270465007518086e-10,0.0010001270465007518,6.896037292243748,0.001,2220000000.0,3141592.653589793,45.0,1.8570389777856845e-05,9.6592538360562e-09,1.2182606286734988e-09,0.005702799836035697,1423838032.17611,48027434.5034826,1424647807.8234367,-7.804971470609557e-08,3.827939688802362e-07,3.9066991255634997e-07,2.029621376336124e+18,1.5262298057678614e-13,1.4445050413794167e+27,9.153707514152543,Pe1,1.0,6.4,full_path,0.962884901599232
0.5486,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.817151137704102e-05,9.659384446620077e-09,1.2716047295320859e-09,0.005704307094744489,1485549128.4444249,49947340.898486555,1486388559.5243325,-8.369733608019523e-08,4.171202639046712e-07,4.25434552695034e-07,2.2093509498848202e+18,1.8099455862682367e-13,1.3837468888146793e+27,9.172132353972916,Pe1,1.0,6.4,porosity,1.0046139782873194
0.545,1.940351483137086e-11,19660.610739832424,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8630462363018064e-05,9.659384446620077e-09,1.2321382592481257e-09,0.005666549815921029,1447664600.4804242,44328124.65433744,1448343114.7761626,-7.647646328989762e-08,3.9264749395557707e-07,4.0002587909649796e-07,2.0976977781195167e+18,1.60020703946926e-13,1.4421461629272074e+27,9.160871459099983,Pe1,1.0,6.4,permeability,0.978899984890868
0.545,1.8581233557635945e-11,18827.4342673194,1.218785975072828,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8232563613510945e-05,9.659384446620077e-09,1.2588731261774738e-09,0.005666124866987311,1478690850.1322358,44963024.7301882,1479374294.7130322,-8.04005089745251e-08,4.0956674932754875e-07,4.173837131442695e-07,2.1885483038576817e+18,1.7420916399809782e-13,1.412151224057341e+27,9.1700780682247,Pe1,1.0,6.4,tortuosity,0.9998732068169737
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,1.270465007518086e-10,0.0010001270465007518,6.896037292243748,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,9.6592538360562e-09,1.2329228351529848e-09,0.005666310093755601,1448185188.5948837,44083370.271934964,1448855991.4636552,-7.724878590331242e-08,3.928232189173494e-07,4.003466700799741e-07,2.0991836840001313e+18,1.6027745624412363e-13,1.441819773787305e+27,9.161025221067618,Pe1,1.0,6.4,fluid_chemistry,0.9792466258052449
0.5536,2.0807725420068454e-11,21083.42707084578,1.218436999623884,1.985496211332972e-10,0.0010001985496211332,6.702130937307604,0.001,2220000000.0,3141592.653589793,45.0,1.9140831325765707e-05,9.65890856504261e-09,1.1458008529770412e-09,0.005755303987953161,1329648491.650224,51147814.18486658,1330631883.8219702,-7.303001082247271e-08,3.375086655753861e-07,3.453193910269278e-07,1.7705812102436052e+18,1.1924548181920827e-13,1.514046311977939e+27,9.124057925544756,Pe1,1.0,12.8,full_path,0.8993418187167205
0.5536,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.80892645921527e-05,9.659384446620077e-09,1.2890290422384954e-09,0.005756357646537198,1494589996.6407666,56764675.26380618,1495667572.1618264,-9.228546442644744e-08,4.266431170346491e-07,4.365099726895668e-07,2.237021486416452e+18,1.9054095625744635e-13,1.3465935716032303e+27,9.174835077740601,Pe1,1.0,12.8,porosity,1.0108854378868968
0.545,2.0807725420068454e-11,21083.42707084578,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.9292820952212807e-05,9.659384446620077e-09,1.1898337011660175e-09,0.005666108426393257,1398668346.073738,43197252.35394918,1399335251.08159,-7.203396911757933e-08,3.6622223083296325e-07,3.7323935358306546e-07,1.9581391449195763e+18,1.3930761506310455e-13,1.4930861605648157e+27,9.145921774715081,Pe1,1.0,12.8,permeability,0.9457767583979765
0.545,1.8581233557635945e-11,18827.4342673194,1.218436999623884,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.822995315821872e-05,9.659384446620077e-09,1.2594140138329498e-09,0.0056677495968212085,1479117237.9898834,45137046.61252697,1479805783.4377196,-8.163953143868239e-08,4.0950665841772305e-07,4.175652241051418e-07,2.189825156695723e+18,1.743607163819773e-13,1.4114623732914958e+27,9.170204720316507,Pe1,1.0,12.8,tortuosity,1.0001648395811769
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,1.985496211332972e-10,0.0010001985496211332,6.702130937307604,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,9.65890856504261e-09,1.1840795990091119e-09,0.005665515357768837,1390909118.3653073,42309744.278491326,1391552474.760714,-7.074316232189124e-08,3.624739136366983e-07,3.693127848889151e-07,1.9364182900126676e+18,1.3639193308240606e-13,1.5014158952036374e+27,9.143499588010574,Pe1,1.0,12.8,fluid_chemistry,0.9405165686368702
0.5626,2.27812108081e-11,23083.06107283109,1.217540455356282,3.4185115859486686e-10,0.0010003418511585949,6.466162943859585,0.001,2220000000.0,3141592.653589793,45.0,1.9859816493088788e-05,9.658216708543858e-09,1.0667110005187182e-09,0.005852321363436997,1221224788.1297557,57246084.04115063,1222565784.4388633,-6.711206222529082e-08,2.9155056623597975e-07,2.9917513527807037e-07,1.494667097280613e+18,8.950576156865171e-14,1.5833055389898854e+27,9.087272237161818,Pe1,1.0,25.6,full_path,0.8263025630499531
0.5626,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7943992871907592e-05,9.659384446620077e-09,1.3205913309189402e-09,0.005850050710947866,1510195314.3871317,69014783.04274541,1511771453.5852582,-1.0409773707815721e-07,4.4559625777565157e-07,4.5759410377370257e-07,2.2854529278752847e+18,2.0939236380845807e-13,1.2816058927169438e+27,9.179486140405206,Pe1,1.0,25.6,porosity,1.0217696607766629
0.545,2.27812108081e-11,23083.06107283109,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.0187002236452392e-05,9.659384446620077e-09,1.137126716269373e-09,0.005665558497894187,1337558244.5331938,41759304.875164665,1338209960.0071642,-6.551840481918097e-08,3.3490335968439783e-07,3.412519914930127e-07,1.7908058970623762e+18,1.1645292169794722e-13,1.5613650265879514e+27,9.126524257915294,Pe1,1.0,25.6,permeability,0.9044636566206724
0.545,1.8581233557635945e-11,18827.4342673194,1.217540455356282,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.822324498715726e-05,9.659384446620077e-09,1.2608053722384332e-09,0.005671927924077274,1480213549.9003139,45585012.97612202,1480915307.0707731,-8.147136120213306e-08,4.102337608789651e-07,4.1824552748478777e-07,2.1931101467165222e+18,1.7492932126102835e-13,1.4089741646925553e+27,9.170530222110969,Pe1,1.0,25.6,tortuosity,1.000914739695695
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,3.4185115859486686e-10,0.0010003418511585949,6.466162943859585,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,9.658216708543858e-09,1.1246327489183448e-09,0.005664964985725044,1321140683.0344768,40167906.494209774,1321751173.6635346,-6.359048101378363e-08,3.271084254411728e-07,3.3323215821731204e-07,1.7470261650809313e+18,1.1104367127016768e-13,1.5806991932636757e+27,9.121149704713897,Pe1,1.0,25.6,fluid_chemistry,0.8933395621027853
0.57925,2.631124327631393e-11,26659.866350621094,1.2185548427165693,5.935806402869835e-10,0.001000593580640287,6.226520272071421,0.001,2220000000.0,3141592.653589793,45.0,2.1042880908773355e-05,9.657001724325266e-09,9.800555012489576e-10,0.006020297751724904,1094298072.9716198,66917439.81003471,1096342198.5220356,-6.437727080112966e-08,2.4501465160175844e-07,2.533310334233314e-07,1.2019662162601306e+18,6.417661249533305e-14,1.643327524170446e+27,9.039946130548005,Pe1,1.0,50.6,full_path,0.7409911026050642
0.57925,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7684220881338453e-05,9.659384446620077e-09,1.3796483681362015e-09,0.006023389836725884,1536779799.2396815,91486042.46293433,1539500518.7776604,-1.2924456600103587e-07,4.829150475045297e-07,4.999110930426512e-07,2.3700618473166853e+18,2.499111009470982e-13,1.1701400584994976e+27,9.187379839586887,Pe1,1.0,50.6,porosity,1.0405110634325352
0.545,2.631124327631393e-11,26659.866350621094,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.1694723269060867e-05,9.659384446620077e-09,1.0580950975625574e-09,0.005664733898030274,1245788140.4439466,39539663.344202526,1246415450.7419102,-5.555081830432211e-08,2.9069280638417987e-07,2.959530386696344e-07,1.5535514758481592e+18,8.758820109779011e-14,1.6762938116654535e+27,9.095662823937573,Pe1,1.0,50.6,permeability,0.8424219740828236
0.545,1.8581233557635945e-11,18827.4342673194,1.2185548427165693,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8230834706513547e-05,9.659384446620077e-09,1.2592313219349968e-09,0.005667200848945766,1478973231.911471,45078260.8166374,1479660052.2785342,-8.140502504449114e-08,4.09461228768592e-07,4.1747488064215247e-07,2.1893938703089144e+18,1.7428527596717945e-13,1.411793133337407e+27,9.170161948923397,Pe1,1.0,50.6,tortuosity,1.0000663434250732
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,5.935806402869835e-10,0.001000593580640287,6.226520272071421,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,9.657001724325266e-09,1.0642447661587188e-09,0.005665112315225569,1250184839.7494404,38016264.80960635,1250762715.2779253,-5.705794898293673e-08,2.9288281663780836e-07,2.983889304646462e-07,1.5644073699294083e+18,8.903595382383547e-14,1.6704129895387652e+27,9.097174926623982,Pe1,1.0,50.6,fluid_chemistry,0.8453601847493474
0.59535,2.9023254200006428e-11,29407.811326378076,1.2171188533790869,1.8575928428299268e-09,0.00100185759284283,5.731049470907319,0.001,2220000000.0,3141592.653589793,45.0,2.1787046594738227e-05,9.650907833986865e-09,8.596759928261416e-10,0.006200343103414929,934289029.5448717,70261736.85385466,936927266.33054,-5.550559403117068e-08,1.8783316516730608e-07,1.9586262763866314e-07,8.778327023936186e+17,3.8362168905521614e-14,1.7837569222800737e+27,8.971705877913024,Pe1,1.0,75.6,full_path,0.6332464161964495
0.59535,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.74434655951208e-05,9.659384446620077e-09,1.437567888993483e-09,0.006191011530569734,1559619707.4360843,112774552.788264,1563691699.6580913,-1.5844131640920002e-07,5.221539451323984e-07,5.456632598616183e-07,2.4451317315796106e+18,2.9774839316280794e-13,1.072073433433044e+27,9.194151130862128,Pe1,1.0,75.6,porosity,1.0568612958855723
0.545,2.9023254200006428e-11,29407.811326378076,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.2785390842064553e-05,9.659384446620077e-09,1.0074446267173384e-09,0.005664205416260562,1186885548.1287255,38074935.88188637,1187496107.4038243,-5.020191279340319e-08,2.638073306003878e-07,2.685415046629082e-07,1.410147005099235e+18,7.211453972661875e-14,1.7596895857419657e+27,9.074632194687801,Pe1,1.0,75.6,permeability,0.8025998188800864
0.545,1.8581233557635945e-11,18827.4342673194,1.2171188533790869,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.822008960069767e-05,9.659384446620077e-09,1.2614605475622372e-09,0.0056738949217671145,1480729533.6280992,45796115.68145029,1481437557.2294624,-8.03282156263637e-08,4.1085126780463254e-07,4.1863036975641106e-07,2.1946572359699965e+18,1.7525138648238945e-13,1.4075884383026366e+27,9.170683350637402,Pe1,1.0,75.6,tortuosity,1.0012677159119208
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,1.8575928428299268e-09,0.00100185759284283,5.731049470907319,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,9.650907833986865e-09,9.392934126005302e-10,0.005669938651380494,1102943000.1849706,33687819.789321214,1103457353.4392626,-4.503875180332994e-08,2.27731235812879e-07,2.3214220841730412e-07,1.2176181308591818e+18,5.3890004928863064e-14,1.892248685897989e+27,9.042755553153405,Pe1,1.0,75.6,fluid_chemistry,0.7458000632511373
0.6115,3.227067586005515e-11,32698.26121245202,1.2125061870650988,3.806432716103023e-09,0.001003806432716103,5.419481842550937,0.001,2220000000.0,3141592.653589793,45.0,2.2625218136260036e-05,9.64153490560528e-09,7.819985913427252e-10,0.006403832111225996,824550798.705002,74228050.50977053,827885150.928278,-5.182626103542101e-08,1.5472865162703145e-07,1.6317756269546025e-07,6.853938231275375e+17,2.662691696723086e-14,1.8601332110813708e+27,8.91797009309207,Pe1,1.0,100.6,full_path,0.5595474949734635
0.6115,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.721157926580154e-05,9.659384446620077e-09,1.4964595970823773e-09,0.006359162054653032,1579621461.6717923,133450470.73221391,1585248557.8964515,-1.9149732445623537e-07,5.658994584621282e-07,5.974223149177026e-07,2.5130129903127793e+18,3.5691342236162666e-13,9.821806970487684e+26,9.200097366780685,Pe1,1.0,100.6,porosity,1.071431053554553
0.545,3.227067586005515e-11,32698.26121245202,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.4026331244313073e-05,9.659384446620077e-09,9.554084369752968e-10,0.005663662472077313,1126299041.0929697,36534104.99816222,1126891419.2569573,-4.487159532419652e-08,2.3754228393232315e-07,2.417432454541861e-07,1.2698842707949596e+18,5.843979672272288e-14,1.8545739618491693e+27,9.05188207195621,Pe1,1.0,100.6,permeability,0.7616385799954367
0.545,1.8581233557635945e-11,18827.4342673194,1.2125061870650988,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.818553136023512e-05,9.659384446620077e-09,1.2686659228202613e-09,0.005695504896135908,1486393046.9204674,48124612.0783769,1487171902.7137396,-8.102819116991484e-08,4.142171017450923e-07,4.220679745519345e-07,2.2116802682212047e+18,1.781413751423724e-13,1.395138557933735e+27,9.17236117167263,Pe1,1.0,100.6,tortuosity,1.0051434209507681
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,3.806432716103023e-09,0.001003806432716103,5.419481842550937,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,9.64153490560528e-09,8.605866624536641e-10,0.005679703599699152,1009673322.5392126,31113394.7089704,1010152593.2143564,-3.667071172779518e-08,1.9109285856990882e-07,1.9457960246398448e-07,1.0204082615776891e+18,3.7861221695042236e-14,2.062290549853704e+27,9.00438698307505,Pe1,1.0,100.6,fluid_chemistry,0.682737638717485
